19909;The More the Merrier;1943;1791;NULL;NULL
19910;The Morning After;1986;261;NULL;NULL
19911;The Mortal Storm;1940;1961;NULL;NULL
19912;The Mosquito Coast;1986;17227;25000000;NULL
19913;The Most Dangerous Game;1932;2571;218869;NULL
19914;The Mother;2003;14178;1500000;NULL
19915;The Mother and the Whore;1973;42917;NULL;NULL
19916;The Mothering Heart;1913;1901;NULL;NULL
19917;The Mothman Prophecies;2002;7492;42000000;54639865
19918;The Mountain Eagle;1927;10739;NULL;NULL
19919;The Mouthpiece;1932;5514;NULL;NULL
19920;The Mudlark;1950;11567;NULL;NULL
19921;The Mummys Tomb;1942;42926;NULL;NULL
19922;The Mummy: Tomb of the Dragon Emperor;2008;3167;145000000;401128639
19923;The Mummy;1959;18839;NULL;NULL
19924;The Mummy;1999;17494;NULL;415933406
19925;The Muppet Christmas Carol;1992;30990;12000000;27281507
19926;The Muppet Movie;1979;27872;28000000;NULL
19927;The Muppets;2011;42936;45000000;86867261
19928;The Muppets Take Manhattan;1984;6286;8000000;25534703
19929;The Murder Man;1935;4177;NULL;NULL
19930;The Murderer Lives at Number 21;1947;28288;NULL;NULL
19931;The Muse;1999;12029;15000000;NULL
19932;The Music Lovers;1971;5803;NULL;NULL
19933;The Music Man;1962;8036;NULL;NULL
19934;The Musketeer;2001;584;40000000;34585771
19935;The Mysterians;1959;5479;NULL;NULL
19936;The Mysterious Dr. Fu Manchu;1929;27816;NULL;NULL
19937;The Mysterious Island;1929;23374;NULL;NULL
19938;The Mysterious Lady;1928;9766;NULL;NULL
19939;Bigfoot: The Mysterious Monster;1976;42956;NULL;NULL
19940;The Mysterious Mr. M;471;27140;NULL;NULL
19941;The Mysterious Mr. Valentine;1946;42962;NULL;NULL
19942;The Mysterious Pilot;1937;4399;NULL;NULL
19943;The Mystery of Mr. Wong;1939;4137;NULL;NULL
19944;The Mystery Squadron;1933;42449;NULL;NULL
19945;The Mystic;1925;18847;NULL;NULL
19946;The Naked City;1948;12279;NULL;NULL
19947;The Naked Face;1984;3130;NULL;NULL
19948;The Naked Gun: From the Files of Police Squad!;1988;6245;12000000;78756177
19949;The Naked Gun 2Â½: The Smell of Fear;1991;6245;23000000;86930411
19950;Naked Jungle;1954;22003;NULL;NULL
19951;The Naked Kiss;1964;21564;NULL;NULL
19952;The Naked Maja;1959;15584;NULL;NULL
19953;The Naked Man;1998;42973;NULL;NULL
19954;The Naked Prey;1966;3209;NULL;NULL
19955;The Naked Spur;1953;9811;NULL;NULL
19956;The Naked Truth;1957;28053;NULL;NULL
19957;The Name of the Rose;1986;10491;17000000;77153487
19958;The Nanny;1965;38120;NULL;2000000
19959;The Nanny Diaries;2007;6112;20000000;44638886
19960;The Narrow Margin;1952;184;NULL;NULL
19961;Das schreckliche MÃ¤dchen;1990;18045;NULL;NULL
19962;The Natural;1984;6340;28000000;47951979
19963;The Naughty Nineties;1945;24220;NULL;NULL
19964;The Navigator;1924;2046;NULL;NULL
19965;The Nearsighted School Teacher;1898;2;NULL;NULL
19966;The Negotiator;1998;2494;50000000;44547681
19967;El Nido;1982;42995;NULL;NULL
19968;The Nesting;1981;42999;NULL;NULL
19969;The Net;1995;7816;22000000;NULL
19970;The NeverEnding Story;1984;4745;27000000;NULL
19971;The New Adventures of Pippi Longstocking;1988;4084;13000000;NULL
19972;The New Adventures of Tarzan;1950;43012;NULL;NULL
19973;The New Babylon;1929;9707;NULL;NULL
19974;The New Country;2000;43016;NULL;NULL
19975;The New Gulliver;1935;35233;NULL;NULL
19976;The New Interns;1964;19274;NULL;NULL
19977;The New World;2006;8677;30000000;30536013
19978;The New York Hat;1912;3486;NULL;NULL
19979;The Newton Boys;1998;8668;27000000;10452012
19980;The Next Best Thing;2000;2283;25000000;NULL
19981;The Next Karate Kid;1994;22923;NULL;15826984
19982;The Next Three Days;2010;16100;35000000;62748651
19983;The Night Before Christmas;1913;43036;NULL;NULL
19984;The Night Heaven Fell (Les Bijoutiers du claire de;1958;6536;NULL;NULL
19985;The Night Listener;2006;43041;3000000;10639686
19986;The Night My Number Came Up;1955;43043;NULL;NULL
19987;The Night of the Generals;1967;6497;NULL;NULL
19988;The Night of the Hunter;1955;3778;NULL;NULL
19989;The Night of the Shooting Stars;1982;20842;NULL;NULL
19990;The Night Porter;1974;43057;NULL;NULL
19991;The Night the Prowler;1979;36100;NULL;NULL
19992;The Nightmare Before Christmas;1993;15946;18000000;75082668
19993;The Nine Lives of Fritz the Cat;1974;3874;1500000;NULL
19994;The Ninth Configuration;1980;43063;NULL;NULL
19995;The Ninth Gate;1999;2074;38000000;58401898
19996;The Noose;1928;11874;NULL;NULL
19997;The Noose Hangs High;1948;3785;652000;NULL
19998;The North Avenue Irregulars;1979;43066;NULL;NULL
19999;The North Star;1943;3582;NULL;NULL
20000;The Notebook;2004;5745;29000000;115603229
20001;The Nude Bomb;1980;5036;NULL;NULL
20002;The Number 23;2007;1320;30000000;77566815
20003;The Nuns Story;1959;2173;NULL;NULL
20004;La Religieuse;1966;14055;NULL;NULL
20005;The Nut;1921;43074;NULL;NULL
20006;The Nutcracker in 3D;2010;19108;NULL;NULL
20007;The Nutcracker Prince;1991;43079;NULL;NULL
20008;The Nutty Professor;1963;930;NULL;NULL
20009;The Nutty Professor;1996;4041;NULL;NULL
20010;The Oath;2010;43081;NULL;NULL
20011;The Oath of Pierre;1914;5932;NULL;NULL
20012;The Oath of Tsuru San;1913;2;NULL;NULL
20013;The Object of My Affection;1998;14079;15000000;46905889
20014;The Odd Angry Shot;1979;43085;NULL;NULL
20015;The Odd Couple;1968;8978;NULL;NULL
20016;The Odessa File;1974;21496;NULL;NULL
20017;The Off Hours;2011;43114;NULL;NULL
20018;The Official Story;1985;32116;NULL;NULL
20019;The Old Fashioned Way;1934;9697;NULL;NULL
20020;The Old Maid;1939;65;NULL;NULL
20021;The Old Mill;1937;43124;NULL;NULL
20022;The Omega Man;1971;22576;NULL;NULL
20023;The Omen;1976;383;2800000;60922980
20024;The Omen;2006;9659;25000000;119498909
20025;The One;2001;18891;49000000;NULL
20026;The One and Only Genuine Original Family Band;1968;NULL;NULL;NULL
20027;The One and Only;1978;2145;NULL;NULL
20028;The One That Got Away;1957;2760;NULL;NULL
20029;The Onion Field;1979;18464;NULL;NULL
20030;The Only Son;1914;30422;NULL;NULL
20031;The Only Son;1936;2181;NULL;NULL
20032;The Only Way;1927;10469;NULL;NULL
20033;The Opposite of Sex;1998;11531;5000000;NULL
20034;The Order;2003;2330;NULL;NULL
20035;The Oregon Trail;1939;4034;NULL;NULL
20036;The Original Kings of Comedy;2000;692;NULL;NULL
20037;The Orphanage;2007;43152;NULL;78638987
20038;The Other;1972;14948;NULL;NULL
20039;The Other Boleyn Girl;2008;42442;35000000;77713866
20040;The Other Guys;2010;6510;100000000;170432927
20041;The Other Sister;1999;9323;35000000;27807627
20042;The Others;2001;4687;17000000;NULL
20043;The Out-of-Towners;1999;9688;75000000;NULL
20044;The Outcast;1954;27270;NULL;NULL
20045;The Outlaw;1943;24064;NULL;NULL
20046;Berg-Ejvind och hans hustru;1918;2547;NULL;NULL
20047;The Outlaw Josey Wales;1976;1987;3700000;31800000
20048;The Outrage;1964;15801;NULL;NULL
20049;The Outside Man;1973;11507;NULL;NULL
20050;The Outsiders;2005;7246;NULL;25697647
20051;The Overlanders;1946;31737;40000;NULL
20052;The Owl and the Pussycat;1970;11591;NULL;23681338
20053;The Owl vs Bombo;1984;7567;NULL;21300000
20054;The Ox-Bow Incident;1943;3226;NULL;NULL
20055;The Oxford and Cambridge University Boat Race;1895;11554;NULL;NULL
20056;The Oyster Princess;1919;3052;NULL;NULL
20057;The Pacifier;2005;3587;56000000;198636868
20058;The Pagemaster;1994;13149;21000000;68352926
20059;The Painted Stallion;1937;4416;NULL;NULL
20060;The Pajama Game;1957;16712;NULL;NULL
20061;The Pallbearer;1996;15150;NULL;5656388
20062;The Palm Beach Story;1942;23436;NULL;NULL
20063;The Panic In Needle Park;1971;24610;NULL;NULL
20064;The Paper;1994;1396;6000000;38824341
20065;The Paper Chase;1973;11955;NULL;NULL
20066;The Paradine Case;1948;10739;4258000;2119000
20067;The Parallax View;1974;5596;NULL;NULL
20068;The Parent Trap;1961;22991;NULL;NULL
20069;The Parent Trap;1998;26098;15500000;92108518
20070;The Parsons Widow;1920;17119;NULL;NULL
20071;The Party;1968;177;NULL;NULL
20072;The Pashas Daughter;1911;39908;NULL;NULL
20073;The Passion of Anna;1969;3100;NULL;NULL
20074;The Passion of Joan of Arc;1928;17119;NULL;NULL
20075;The Passion of the Christ;2004;4711;30000000;611899420
20076;The Passionate Friends;1949;2848;NULL;NULL
20077;Ð‘Ð°Ñˆ ÐœÐ°Ð¹ÑÑ‚Ð¾Ñ€ÑŠÑ‚ ({{lang-en;1970;43282;NULL;NULL
20078;The Patchwork Girl of Oz;1914;861;NULL;NULL
20079;The Patent Leather Kid;1927;23853;NULL;NULL
20080;The Patriot;1986;27188;NULL;NULL
20081;The Patriot;2000;121;110000000;215294342
20082;The Patsy;1928;8964;NULL;NULL
20083;The Patsy;1964;930;NULL;NULL
20084;The Pawnbroker;1965;261;930000;3000000
20085;The Peacemaker;1997;17477;50000000;110463140
20086;The Peanut Butter Solution;1985;43306;NULL;NULL
20087;The Pearl of Death;1944;10498;NULL;NULL
20088;The Pebble and the Penguin;1996;3500;28000000;3983000
20089;The Pedestrian;1973;16323;NULL;NULL
20090;The Pelican Brief;1993;5596;45000000;195268056
20091;The Penalty;1920;1451;NULL;NULL
20092;The People Ive Slept With;2009;43345;NULL;NULL
20093;The People Under the Stairs;1991;2791;NULL;31347154
20094;The People vs. Larry Flynt;1996;5856;35000000;20300385
20095;The Perfect Circle (SavrÅ¡eni krug);1997;43348;NULL;NULL
20096;The Perfect Game;2010;6699;NULL;3878993
20097;The Perfect Holiday;2007;39850;NULL;5812781
20098;The Perfect Host;2010;43371;NULL;NULL
20099;The Perfect Man;2005;1664;NULL;19770475
20100;The Perfect Score;2004;12737;NULL;NULL
20101;The Perfect Specimen;1937;559;NULL;NULL
20102;The Perfect Storm;2000;4745;120000000;325756637
20103;The Perfect Weapon;1991;43380;10000000;14061361
20104;The Perils of Pauline (1914);1914;40524;NULL;NULL
20105;The Perils of Pauline;1933;4416;NULL;NULL
20106;The Perils of Pauline;1947;4341;NULL;NULL
20107;The Phantom;1996;16293;45000000;NULL
20108;The Phantom Carriage;1922;2547;NULL;NULL
20109;The Phantom Creeps;1939;4034;NULL;NULL
20110;The Phantom Empire;1952;20059;NULL;NULL
20111;The Phantom of Liberty;1974;3712;NULL;NULL
20112;The Phantom of the Air;1933;4416;NULL;NULL
20113;The Phantom of the Opera;1925;1452;NULL;2000000
20114;The Phantom of the Opera;1962;18839;NULL;NULL
20115;The Phantom of the Opera: The Motion Picture;1989;6442;NULL;3953745
20116;Phantom of the Opera;2004;1320;70000000;154270000
20117;The Phantom of the West;1931;12426;NULL;NULL
20118;The Phantom Rider;1946;4399;NULL;NULL
20119;The Phantom Rider;1936;4416;NULL;NULL
20120;The Phantom Stockman;1953;43433;10000;NULL
20121;The Phantom Tollbooth;1970;23250;NULL;NULL
20122;The Phenix City Story;1955;1150;NULL;NULL
20123;The Philadelphia Story;1940;1443;NULL;NULL
20124;The Photographical Congress Arrives in Lyon;1895;9024;NULL;NULL
20125;The Pianist;2003;2074;35000000;120072577
20126;The Piano;1993;11961;7000000;40157856
20127;The Piano Teacher;2001;15282;NULL;13897768
20128;The Pickwick Papers;1952;43472;NULL;NULL
20129;The Picture of Dorian Gray;1945;32770;3500000;NULL
20130;The Pied Piper of Hamelin;1957;26798;NULL;NULL
20131;The Pilgrim;1923;1815;NULL;NULL
20132;The Pilot [a.k.a. Danger in the Skies];1980;1181;NULL;NULL
20133;The Pink Panther;1964;177;NULL;10878107
20134;The Pink Panther;2006;10217;80000000;182071965
20135;The Pink Panther 2;2009;4652;NULL;75946615
20136;The Pink Panther Strikes Again;1976;177;NULL;NULL
20137;The Pirate;1948;6264;NULL;NULL
20138;The Pirate of Panama;1929;4416;NULL;NULL
20139;The Pit and the Pendulum;1961;1477;NULL;NULL
20140;The Plague Dogs;1982;43502;NULL;NULL
20141;The Plainsman;1936;4236;NULL;NULL
20142;The Plastic Age;1928;7489;NULL;NULL
20143;The Player;1992;954;8000000;21706100
20144;The Pleasure Seekers;1964;11567;2100000;NULL
20145;The Pledge;2001;647;35000000;29419291
20146;The Polar Express;2004;1597;165000000;306431864
20147;The Poor Little Rich Girl;1917;5686;NULL;NULL
20148;The Pope of Greenwich Village;1984;12259;NULL;NULL
20149;The Pornographers;1966;2558;NULL;NULL
20150;The Portrait of a Lady;1997;11961;NULL;NULL
20151;The Poseidon Adventure;1972;21496;5000000;84563118
20152;The Postman;1997;2895;80000000;NULL
20153;The Postman Always Rings Twice;1981;10695;NULL;12200000
20154;The Postman Always Rings Twice;1946;9128;NULL;NULL
20155;The Power;1968;22003;NULL;NULL
20156;The Power and the Glory;1933;20902;NULL;NULL
20157;The Power of Melody;1912;2;NULL;NULL
20158;The Power of One;1992;1301;NULL;NULL
20159;The Power of the Press;1928;2192;NULL;NULL
20160;The Powerpuff Girls Movie;2002;43557;11000000;16426471
20161;The Premature Burial;1962;1477;NULL;NULL
20162;The Presidents Analyst;1967;43560;NULL;NULL
20163;The Presidio;1988;584;NULL;20036242
20164;The Prestige;2006;9173;40000000;109676311
20165;The Price of Milk;2000;42417;NULL;NULL
20166;The Pride and the Passion;1959;23306;NULL;NULL
20167;The Pride of St. Louis;1952;43565;NULL;NULL
20168;The Pride of the Yankees;1942;1825;NULL;NULL
20169;The Priest and the Girl;1966;43567;NULL;NULL
20170;The Prime of Miss Jean Brodie;1969;21496;NULL;NULL
20171;The Prince and Me;2004;6774;22000000;37666766
20172;The Prince and the Pauper;1937;12463;NULL;NULL
20173;The Prince and the Showgirl;1957;1054;NULL;NULL
20174;The Prince of Egypt;1998;8810;70000000;218613188
20175;The Prince of Tides;1991;43594;30000000;110000000
20176;The Princess and the Frog;2009;4890;105000000;NULL
20177;The Princess and the Goblin;1994;43598;10000000;2105078
20178;The Princess and the Pirate;1944;1760;NULL;NULL
20179;The Princess Bride;1987;4930;16000000;30857814
20180;The Princess Diaries;2001;9323;26000000;168335153
20181;The Princess Diaries 2: Royal Engagement;2004;9323;40000000;NULL
20182;The Principal;1987;22923;NULL;NULL
20183;The Prisoner;1955;9498;NULL;NULL
20184;The Prisoner of Second Avenue;1975;3478;NULL;NULL
20185;The Prisoner of Shark Island;1936;856;NULL;NULL
20186;The Prisoner of Zenda;1922;12764;NULL;NULL
20187;The Prisoner of Zenda;1937;960;NULL;NULL
20188;The Prisoner of Zenda;1952;3883;1708000;5628000
20189;The Prisoner of Zenda;1979;8324;NULL;NULL
20190;The Private Eyes;1980;43617;NULL;NULL
20191;The Private Life of Don Juan;1934;6355;NULL;NULL
20192;The Private Life of Helen of Troy;1928;6355;NULL;NULL
20193;The Private Life of Henry VIII;1933;6355;NULL;NULL
20194;The Private Life of Sherlock Holmes;1970;2020;NULL;NULL
20195;The Private Lives of Adam and Eve;1960;1955;NULL;NULL
20196;The Private Lives of Elizabeth and Essex;1939;559;1075000;NULL
20197;The Private War of Major Benson;1955;4917;NULL;NULL
20198;The Prize;1963;11968;NULL;NULL
20199;The Prizefighter and the Lady;1933;43632;NULL;NULL
20200;The Prodigal;1955;3883;NULL;NULL
20201;The Producers;1968;10818;NULL;947000
20202;The Producers;2005;43635;45000000;38058335
20203;The Professional;2003;8734;NULL;NULL
20204;The Professionals;1966;3;NULL;NULL
20205;The Program;1993;18735;NULL;NULL
20206;The Promise (1969 film);1969;43646;NULL;NULL
20207;Ziemia Obiecana;1975;2071;NULL;NULL
20208;The Proof of the Man;1913;2;NULL;NULL
20209;The Prophecy;1995;43651;8000000;16115878
20210;The Proposal;2009;700;40000000;317375031
20211;The Protector;1985;29974;NULL;NULL
20212;The Proud and Profane;1956;830;NULL;NULL
20213;The Proud Ones;1956;9817;1400000;NULL
20214;The Prowler;1951;4000;NULL;NULL
20215;The Public Enemy;1931;3226;151000;NULL
20216;The Pumaman;1980;43684;NULL;NULL
20217;The Pumpkin Eater;1964;32595;NULL;NULL
20218;The Punisher;1991;17193;9000000;NULL
20219;The Punisher;2004;27135;15500000;54700105
20220;The Puppet Masters;1994;43696;NULL;NULL
20221;The Pure Hell of St Trinians;1960;11149;NULL;NULL
20222;The Purple Heart;1944;3582;NULL;NULL
20223;The Purple Monster Strikes;1945;4399;NULL;NULL
20224;The Purple Rose of Cairo;1985;2643;15000000;10631333
20225;The Pursuit of D. B. Cooper;1981;4710;NULL;NULL
20226;Pursuit of Happyness;2006;34333;55000000;307077300
20227;The Quatermass Xperiment;1955;20103;NULL;NULL
20228;The Queen;2006;1526;9800000;NULL
20229;Queen of Sheba;1921;43706;NULL;NULL
20230;The Queen of Spades;1949;22306;NULL;NULL
20231;The Queen of Spades;1960;43708;NULL;NULL
20232;The Quest;1996;10556;NULL;NULL
20233;The Quick and the Dead;1995;3135;35000000;18636537
20234;The Quiet American;1958;43717;NULL;NULL
20235;The Quiet Earth;1985;43722;1000000;NULL
20236;The Quiet Man;1952;856;1750000;NULL
20237;The Racket;1951;960;NULL;NULL
20238;The Railroad Builder;1911;2;NULL;NULL
20239;The Railway Children;1970;1562;NULL;NULL
20240;The Rain People;1969;7246;NULL;NULL
20241;The Rainbow;1989;5803;NULL;NULL
20242;The Rainmaker;1956;13293;NULL;NULL
20243;The Rainmaker;1997;7246;40000000;45916769
20244;The Rains of Ranchipur;1955;11567;NULL;NULL
20245;The Rakes Progress;1945;19645;NULL;NULL
20246;The Rare Breed;1966;8863;NULL;NULL
20247;The Rat;1925;13240;NULL;NULL
20248;The Rat Pack;1998;3167;NULL;NULL
20249;The Rat Race;1960;14948;NULL;NULL
20250;The Raven;1915;12908;NULL;NULL
20251;The Raven;1963;1477;200000;1499275
20252;The Razors Edge;1946;65;1200000;NULL
20253;The Reader;2008;10351;32000000;108901967
20254;The Real McCoy;1993;17668;24000000;6484246
20255;The Reaping;2007;2836;40000000;62771059
20256;The Reckless Moment;1949;13985;NULL;NULL
20257;The Reckoning;2003;22265;NULL;NULL
20258;The Record of a Tenement Gentleman;1947;2181;NULL;NULL
20259;The Recruit;2003;12807;NULL;101191884
20260;The Red Badge of Courage;1951;4094;NULL;NULL
20261;The Red Balloon;1956;43770;NULL;NULL
20262;The Red Baron;2008;43772;18000000;NULL
20263;The Red Mans View;1909;1901;NULL;NULL
20264;The Red Mill;1927;11811;NULL;NULL
20265;The Red Pony;1949;3582;NULL;NULL
20266;The Red Rider;1934;10502;NULL;NULL
20267;The Red Shoes;1948;1052;NULL;NULL
20268;The Red Widow;1916;43805;NULL;NULL
20269;The Ref;1994;9432;NULL;11439193
20270;The Reincarnation of Peter Proud;1975;219;NULL;NULL
20271;The Reivers;1969;14782;NULL;NULL
20272;The Relic;1997;584;60000000;NULL
20273;The Reluctant Astronaut;1967;43818;NULL;NULL
20274;The Reluctant Debutante;1958;6264;NULL;NULL
20275;The Reluctant Dragon;1941;43819;NULL;NULL
20276;The Remains of the Day;1993;3035;15000000;63954968
20277;The Replacement Killers;1998;8705;28000000;19204929
20278;The Replacements;2000;7670;50000000;NULL
20279;The Rescue;1929;43832;NULL;NULL
20280;The Rescue;1989;43836;NULL;5855392
20281;The Rescuers;1977;22920;1200000;71215869
20282;The Rescuers Down Under;1990;43840;37931000;47431461
20283;The Return;2006;43843;NULL;NULL
20284;The Return of Bulldog Drummond;1934;43845;NULL;NULL
20285;The Return of Chandu;1934;4416;NULL;NULL
20286;The Return of Doctor X;1939;4368;NULL;NULL
20287;The Return of Dr. Fu Manchu;1930;27816;NULL;NULL
20288;The Return of Godzilla;1984;43856;NULL;4116395
20289;The Return of Jafar;2005;43860;NULL;NULL
20290;The Return of Martin Guerre;1982;43861;NULL;NULL
20291;The Return of the King;1980;43874;NULL;NULL
20292;The Return of the Musketeers;1989;2040;NULL;NULL
20293;The Return of the Rat;1929;13240;NULL;NULL
20294;The Return of the Sister Street Fighter;1975;36344;NULL;NULL
20295;The Revenge of Frankenstein;1958;18839;NULL;NULL
20296;The Revolutionary;1970;2682;NULL;NULL
20297;The Richest Girl in the World;1934;18111;NULL;NULL
20298;The Right Stuff;1983;24136;NULL;NULL
20299;The Ring;2002;30814;48000000;249348933
20300;The Ring Two;2005;16941;60000000;161451538
20301;The Ringer;2005;43898;NULL;NULL
20302;Catherine the Great;1934;43902;NULL;NULL
20303;The Rite;217;339;37000000;96047633
20304;The River;1929;1961;NULL;NULL
20305;The River;1951;11524;NULL;NULL
20306;The River;1984;14782;NULL;NULL
20307;The River Wild;1994;1276;45000000;94216343
20308;The Road;2009;22510;25000000;27635236
20309;The Road Back;1937;11859;NULL;NULL
20310;The Road of Life;1956;35313;NULL;NULL
20311;The Road to El Dorado;2000;43934;95000000;76432727
20312;The Road to Ruin;1928;43935;NULL;2500000
20313;The Roaring Road;1919;8386;NULL;NULL
20314;The Roaring Twenties;1939;2398;NULL;NULL
20315;The Roaring West;1935;4416;NULL;NULL
20316;The Robe;1953;15584;4100000;36000000
20317;The Rock;1996;7496;NULL;335062621
20318;The Rocker;2008;40818;15000000;8767338
20319;The Rocketeer;1991;13149;NULL;62000000
20320;The Rocking Horse Winner;1950;43952;NULL;NULL
20321;The Rocky Horror Picture Show;1975;36100;1200000;139080000
20322;The Rogue Song;1930;1950;NULL;NULL
20323;The Romance of Rosy Ridge;1947;3270;NULL;NULL
20324;The Rookie;1990;43972;NULL;21633874
20325;The Rookie;2002;38490;22000000;80000000
20326;The Room;2003;43974;6000000;NULL
20327;The Roomate;2011;43976;16000000;40424438
20328;The Rose;1979;14782;8500000;29174648
20329;The Rose Tattoo;1955;4221;NULL;NULL
20330;The Rosebud Beach Hotel;1984;35152;NULL;NULL
20331;The Rough House;1999;8481;NULL;NULL
20332;The Round-Up;1920;30694;NULL;NULL
20333;The Round-Up;1965;34274;NULL;NULL
20334;The Royal Hunt of the Sun;1969;2921;NULL;NULL
20335;The Royal Mounted Rides Again;1945;4416;NULL;NULL
20336;The Royal Tenenbaums;2002;11520;21000000;71441250
20337;The Rugrats Movie;1998;43994;24000000;NULL
20338;The Ruins;2008;43995;8000000;22375000
20339;The Rules for Attraction;2002;27181;4000000;11819244
20340;The Rum Diary;2011;23771;45000000;21569636
20341;The Runaway Princess;1929;13452;NULL;NULL
20342;The Runaways;2010;44004;10000000;4678222
20343;The Rundown;2003;2583;85000000;80916492
20344;The Running Jumping & Standing Still Film;1960;2040;70;NULL
20345;The Running Man;1963;2089;NULL;NULL
20346;The Running Man;1987;8834;27000000;38122105
20347;The Russians Are Coming the Russians Are Coming;1966;3179;NULL;NULL
20348;The Sad Sack;1957;4341;NULL;NULL
20349;The Sadist;1963;44014;NULL;NULL
20350;The Safety of Objects;2001;9538;NULL;NULL
20351;The Sailor Who Fell from Grace with the Sea;1976;14985;NULL;NULL
20352;The Saint;1997;8546;NULL;NULL
20353;The Sainted Sisters;1948;44020;NULL;NULL
20354;The Salton Sea;2002;18272;18000000;NULL
20355;The Sand Pebbles;1966;8021;12000000;20000000
20356;The Sandlot;1993;40690;NULL;33832313
20357;The Sandpiper;1965;6264;NULL;NULL
20358;The Sandwich Man;1966;44030;NULL;NULL
20359;The Santa Clause;1994;26571;NULL;NULL
20360;The Saphead;1920;44037;NULL;NULL
20361;The Satan Bug;1965;8610;NULL;NULL
20362;The Saturday Night Kid;1929;25866;NULL;NULL
20363;The Savage;1952;4341;NULL;NULL
20364;The Savage Innocents;1960;1119;NULL;NULL
20365;The Scalphunters;1968;3938;NULL;NULL
20366;The Scarecrow;1920;5721;NULL;NULL
20367;The Scarlet Claw;1944;10498;NULL;NULL
20368;The Scarlet Coat;1956;8610;NULL;NULL
20369;The Scarlet Empress;1934;3693;NULL;NULL
20370;The Scarlet Flower ÐÐ»ÐµÐ½ÑŒÐºÐ¸Ð¹ Ñ†Ð²ÐµÑ‚Ð¾Ñ‡Ðµ;1952;44061;NULL;NULL
20371;The Scarlet Horseman;1946;4416;NULL;NULL
20372;The Scarlet Letter;1926;2547;NULL;NULL
20373;The Scarlet Letter;1995;13236;46000000;10382407
20374;The Scarlet Pimpernel;1935;42926;NULL;NULL
20375;The Scent of Green Papaya;1993;16544;NULL;1700992
20376;The Score;2001;6286;68000000;113579918
20377;The Scorpion King;2002;2815;60000000;NULL
20378;The Scoundrel;1935;6733;NULL;NULL
20379;The Scout;1994;6232;20000000;2694234
20380;The Sea Beast;1926;40341;NULL;NULL
20381;The Sea Chase;1955;8462;NULL;NULL
20382;The Sea Gull;1968;261;NULL;NULL
20383;The Sea Hawk;1924;7727;NULL;NULL
20384;The Sea Hawk;1940;559;1700000;NULL
20385;The Sea Hound;1947;44096;NULL;NULL
20386;The Sea of Grass;1947;1924;NULL;NULL
20387;The Sea Shall Not Have Them;1954;5014;NULL;NULL
20388;The Sea Wolf;1941;559;NULL;NULL
20389;The Sea Wolves;1980;8863;NULL;NULL
20390;The Sealed Room;1909;3486;NULL;NULL
20391;The Search;1948;2173;NULL;NULL
20392;The Searchers;1956;856;NULL;NULL
20393;Arrival II;1998;44103;NULL;NULL
20394;The Second Time Around;1961;4368;NULL;NULL
20395;The Secret Code;1942;44113;NULL;NULL
20396;The Secret Garden;1949;21456;NULL;NULL
20397;The Secret Garden;1994;6776;NULL;31181347
20398;The Secret Life of an American Wife;1968;28872;NULL;NULL
20399;The Secret Life of Bees;2008;28999;11000000;NULL
20400;The Secret Life of walter mitty;1947;5214;NULL;NULL
20401;The Secret of Moonacre;2009;44124;NULL;7070330
20402;The Secret of My Success;1987;11591;NULL;NULL
20403;The Secret of NIMH;1982;3500;7000000;14665733
20404;The Secret of Santa Vittoria;1969;23306;NULL;NULL
20405;The Secret of the Sword;2010;44129;2000000;6500000
20406;The Secret of Treasure Island;1938;16509;NULL;NULL
20407;The Secret Six;1931;24075;NULL;NULL
20408;The Secret War of Harry Frigg;1968;4849;NULL;NULL
20409;The Secrets of Jonathan Sperry;2009;44136;1000000;1264275
20410;The Seduction;1982;16103;NULL;NULL
20411;The Seeker;2007;44139;45000000;31400740
20412;The Sentimental Bloke;1919;44140;2000;NULL
20413;The Sentinel;2006;15513;60000000;NULL
20414;The Serpents Egg;1977;3100;NULL;NULL
20415;The Servant;1963;4000;NULL;NULL
20416;The Set-Up;1949;8021;NULL;NULL
20417;The Seven-Per-Cent Solution;1976;11591;NULL;NULL
20418;The Seven-Ups;1973;NULL;NULL;NULL
20419;The Seven Little Foys;1955;2696;NULL;NULL
20420;The Seven Madmen;1973;44161;NULL;NULL
20421;The Seven Year Itch;1955;2020;NULL;NULL
20422;The Seventh Seal;1958;3100;NULL;NULL
20423;The Seventh Veil;1945;4555;NULL;NULL
20424;The Seventh Victim;1943;11968;NULL;NULL
20425;The Sex of the Stars;1993;44181;NULL;NULL
20426;The Shadow;1994;17668;40000000;48063435
20427;The Shadow;1940;10193;NULL;NULL
20428;The Shadow of the Eagle;1932;4034;NULL;NULL
20429;The Shaggy D.A.;1976;8492;NULL;NULL
20430;The Shaggy Dog;1959;3785;NULL;NULL
20431;The Shaggy Dog;2006;12737;50000000;NULL
20432;The Shakiest Gun in the West;1968;6668;NULL;NULL
20433;The Shanghai Gesture;1941;3693;NULL;NULL
20434;The Shawshank Redemption;1994;41208;25000000;28341469
20435;The Sheepman;1958;4341;NULL;NULL
20436;The Sheltering Sky;1990;464;25000000;2075084
20437;The Shepherd of the Hills;1941;330;NULL;NULL
20438;The Sheriff of Fractured Jaw;1959;2398;NULL;NULL
20439;The Shining;1980;565;22000000;NULL
20440;The Shipping News;2001;3750;35000000;24405825
20441;The Shock;1923;9162;NULL;NULL
